split,rows,active_hours,mean_ic,net_sum_10bps,net_sum_20bps,turnover_mean,gross_exposure_mean,lag1_net_sum_10bps,lag1_net_sum_20bps,lag1_active_hours,candidate_id,base_candidate_id,object_type,control_mode,production_family,expression,horizon,orientation,base_train_ic_for_orientation
recent_oos_2025H2_2026Apr,7296,7294,0.015839247125235677,7.7243237212208715,6.910490387887538,0.11154513888888888,0.9997258771929824,7.121800023186623,6.307966689853289,7294,a7s2m_F2_crowding_positioning_48_d6b6e99b1351,a7s2m_F2_crowding_positioning_48_d6b6e99b1351,candidate,original,F2_crowding_positioning,Neg(ZScore(top_long_short_position_ratio_zscore_168h)),48,1.0,0.018966064218035487
fresh_may_2026,505,456,-0.17941050177892273,-2.62671867612135,-2.663552009454683,0.07293729372937294,0.902970297029703,-2.667991881780586,-2.705158548447253,456,a7s2m_F2_crowding_positioning_48_d6b6e99b1351,a7s2m_F2_crowding_positioning_48_d6b6e99b1351,candidate,original,F2_crowding_positioning,Neg(ZScore(top_long_short_position_ratio_zscore_168h)),48,1.0,0.018966064218035487
train_2024,8774,8703,0.009833885120207221,1.5008271062870908,0.9073271062870907,0.06764303624344654,0.9919079097333029,1.923110561699252,1.3297772283659184,8702,a7s2m_F2_crowding_positioning_12_a76902f30c5b,a7s2m_F2_crowding_positioning_12_a76902f30c5b,candidate,original,F2_crowding_positioning,"HorizonSpread(global_long_short_account_ratio_change_24h,12,48)",12,1.0,0.009833885120207221
validation_2025H1,4344,4344,0.011852194822980402,0.8575732992613745,0.5439066325947083,0.07220687538367096,1.0,0.9508275212945986,0.6371608546279325,4344,a7s2m_F2_crowding_positioning_12_a76902f30c5b,a7s2m_F2_crowding_positioning_12_a76902f30c5b,candidate,original,F2_crowding_positioning,"HorizonSpread(global_long_short_account_ratio_change_24h,12,48)",12,1.0,0.009833885120207221
recent_oos_2025H2_2026Apr,7296,7294,-0.014086647462907016,-0.9664830837242983,-1.4568164170576312,0.06720577485380116,0.9997258771929824,-0.7840931585276577,-1.2742598251943242,7294,a7s2m_F2_crowding_positioning_12_a76902f30c5b,a7s2m_F2_crowding_positioning_12_a76902f30c5b,candidate,original,F2_crowding_positioning,"HorizonSpread(global_long_short_account_ratio_change_24h,12,48)",12,1.0,0.009833885120207221
fresh_may_2026,505,492,-0.002487350048325545,0.050288310835845285,0.02012164416917861,0.05973597359735973,0.9742574257425742,0.07926439131990254,0.04893105798656927,492,a7s2m_F2_crowding_positioning_12_a76902f30c5b,a7s2m_F2_crowding_positioning_12_a76902f30c5b,candidate,original,F2_crowding_positioning,"HorizonSpread(global_long_short_account_ratio_change_24h,12,48)",12,1.0,0.009833885120207221
train_2024,8774,8760,-0.005028663718181237,-6.271807547615767,-12.406640880949102,0.6992059873869767,0.9984043765671301,-6.0411072749467625,-12.174940608280096,8759,a7s2m_F3_metrics_taker_divergence_12_586861f1b021,a7s2m_F3_metrics_taker_divergence_12_586861f1b021,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",12,-1.0,-0.005028663718181237
validation_2025H1,4344,4343,-0.007165785823426344,-2.6362637657810786,-5.689763765781079,0.7029235727440147,0.9997697974217311,-2.4681930750947694,-5.522026408428103,4343,a7s2m_F3_metrics_taker_divergence_12_586861f1b021,a7s2m_F3_metrics_taker_divergence_12_586861f1b021,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",12,-1.0,-0.005028663718181237
recent_oos_2025H2_2026Apr,7296,7293,0.0023658925180605637,-5.231888884959854,-10.285388884959854,0.692639802631579,0.9995888157894737,-5.336861548272802,-10.390361548272804,7293,a7s2m_F3_metrics_taker_divergence_12_586861f1b021,a7s2m_F3_metrics_taker_divergence_12_586861f1b021,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",12,-1.0,-0.005028663718181237
fresh_may_2026,505,492,0.008613337881630632,-0.5155877242859559,-0.8595877242859559,0.6811881188118812,0.9742574257425742,-0.4527179038245845,-0.796884570491251,492,a7s2m_F3_metrics_taker_divergence_12_586861f1b021,a7s2m_F3_metrics_taker_divergence_12_586861f1b021,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",12,-1.0,-0.005028663718181237
train_2024,8774,8760,-0.005308662994734111,-6.362152850316598,-12.496986183649932,0.6992059873869767,0.9984043765671301,-5.793495929394613,-11.927329262727946,8759,a7s2m_F3_metrics_taker_divergence_24_5badd2fb793e,a7s2m_F3_metrics_taker_divergence_24_5badd2fb793e,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",24,-1.0,-0.005308662994734111
validation_2025H1,4344,4343,-0.0007982199293513297,-3.394170175701542,-6.447670175701543,0.7029235727440147,0.9997697974217311,-3.11917937150918,-6.173012704842514,4343,a7s2m_F3_metrics_taker_divergence_24_5badd2fb793e,a7s2m_F3_metrics_taker_divergence_24_5badd2fb793e,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",24,-1.0,-0.005308662994734111
recent_oos_2025H2_2026Apr,7296,7293,0.005037466943169131,-5.282334227372657,-10.335834227372658,0.692639802631579,0.9995888157894737,-4.97902065868815,-10.03252065868815,7293,a7s2m_F3_metrics_taker_divergence_24_5badd2fb793e,a7s2m_F3_metrics_taker_divergence_24_5badd2fb793e,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",24,-1.0,-0.005308662994734111
fresh_may_2026,505,480,0.010904273384758715,-0.5507146168355869,-0.8865479501689203,0.6650165016501651,0.9504950495049505,-0.49556906059048655,-0.8314023939238199,480,a7s2m_F3_metrics_taker_divergence_24_5badd2fb793e,a7s2m_F3_metrics_taker_divergence_24_5badd2fb793e,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",24,-1.0,-0.005308662994734111
train_2024,8774,8760,-0.005563024022577692,-4.6244281890135985,-10.759261522346932,0.6992059873869767,0.9984043765671301,-4.506688364116848,-10.640521697450183,8759,a7s2m_F3_metrics_taker_divergence_48_20316fe6faa1,a7s2m_F3_metrics_taker_divergence_48_20316fe6faa1,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",48,-1.0,-0.005563024022577692
validation_2025H1,4344,4343,0.0009243319994200522,-3.9630518625740367,-7.016551862574036,0.7029235727440147,0.9997697974217311,-3.8016720987185,-6.855505432051834,4343,a7s2m_F3_metrics_taker_divergence_48_20316fe6faa1,a7s2m_F3_metrics_taker_divergence_48_20316fe6faa1,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",48,-1.0,-0.005563024022577692
recent_oos_2025H2_2026Apr,7296,7293,0.0009790018017085407,-4.795926605136334,-9.849426605136335,0.692639802631579,0.9995888157894737,-4.736444574583922,-9.789944574583924,7293,a7s2m_F3_metrics_taker_divergence_48_20316fe6faa1,a7s2m_F3_metrics_taker_divergence_48_20316fe6faa1,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",48,-1.0,-0.005563024022577692
fresh_may_2026,505,456,0.007759784075573675,-0.5461049692053301,-0.8639383025386633,0.6293729372937295,0.902970297029703,-0.502468833091821,-0.8203021664251543,456,a7s2m_F3_metrics_taker_divergence_48_20316fe6faa1,a7s2m_F3_metrics_taker_divergence_48_20316fe6faa1,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_12))",48,-1.0,-0.005563024022577692
train_2024,8774,8748,-0.002339873373647993,-6.760965796845639,-12.862299130178972,0.6953878884583239,0.997036699338956,-6.4821751438889414,-12.582508477222275,8747,a7s2m_F3_metrics_taker_divergence_12_6f61f132c356,a7s2m_F3_metrics_taker_divergence_12_6f61f132c356,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_24))",12,-1.0,-0.002339873373647993
validation_2025H1,4344,4343,-0.00846940222380985,-2.4352968107328437,-5.4804634773995105,0.7010052179251074,0.9997697974217311,-2.4673142297907837,-5.512980896457449,4343,a7s2m_F3_metrics_taker_divergence_12_6f61f132c356,a7s2m_F3_metrics_taker_divergence_12_6f61f132c356,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_24))",12,-1.0,-0.002339873373647993
recent_oos_2025H2_2026Apr,7296,7293,0.001995767025851405,-5.143339943386466,-10.183339943386464,0.6907894736842105,0.9995888157894737,-5.135996665598649,-10.175829998931983,7293,a7s2m_F3_metrics_taker_divergence_12_6f61f132c356,a7s2m_F3_metrics_taker_divergence_12_6f61f132c356,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_24))",12,-1.0,-0.002339873373647993
fresh_may_2026,505,492,0.006182841548695236,-0.5267949749438848,-0.8636283082772181,0.6669966996699671,0.9742574257425742,-0.44025076107393546,-0.7774174277406021,492,a7s2m_F3_metrics_taker_divergence_12_6f61f132c356,a7s2m_F3_metrics_taker_divergence_12_6f61f132c356,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_24))",12,-1.0,-0.002339873373647993
train_2024,8774,8748,-0.0020567456525404913,-7.467208200296611,-13.568541533629944,0.6953878884583239,0.997036699338956,-6.876231447733055,-12.976564781066386,8747,a7s2m_F3_metrics_taker_divergence_24_db5c7c3c15d7,a7s2m_F3_metrics_taker_divergence_24_db5c7c3c15d7,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_24))",24,-1.0,-0.0020567456525404913
validation_2025H1,4344,4343,-0.0025744988647217544,-3.2709740361454136,-6.3161407028120795,0.7010052179251074,0.9997697974217311,-2.974937399149499,-6.0206040658161655,4343,a7s2m_F3_metrics_taker_divergence_24_db5c7c3c15d7,a7s2m_F3_metrics_taker_divergence_24_db5c7c3c15d7,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_24))",24,-1.0,-0.0020567456525404913
recent_oos_2025H2_2026Apr,7296,7293,0.004907032645652979,-5.30766905378823,-10.347669053788229,0.6907894736842105,0.9995888157894737,-5.04170942391786,-10.081542757251192,7293,a7s2m_F3_metrics_taker_divergence_24_db5c7c3c15d7,a7s2m_F3_metrics_taker_divergence_24_db5c7c3c15d7,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_24))",24,-1.0,-0.0020567456525404913
fresh_may_2026,505,480,0.001398422640616788,-0.6188378019967138,-0.9478378019967137,0.6514851485148515,0.9504950495049505,-0.554083136069011,-0.8829164694023444,480,a7s2m_F3_metrics_taker_divergence_24_db5c7c3c15d7,a7s2m_F3_metrics_taker_divergence_24_db5c7c3c15d7,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_24))",24,-1.0,-0.0020567456525404913
train_2024,8774,8748,-0.0022030243519130794,-7.35954001055865,-13.460873343891985,0.6953878884583239,0.997036699338956,-7.072824753892371,-13.173158087225705,8747,a7s2m_F3_metrics_taker_divergence_48_3e1d185d9e88,a7s2m_F3_metrics_taker_divergence_48_3e1d185d9e88,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_24))",48,-1.0,-0.0022030243519130794
validation_2025H1,4344,4343,0.002604696028210124,-4.681275369560424,-7.726442036227091,0.7010052179251074,0.9997697974217311,-4.641324272475281,-7.686990939141948,4343,a7s2m_F3_metrics_taker_divergence_48_3e1d185d9e88,a7s2m_F3_metrics_taker_divergence_48_3e1d185d9e88,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_24))",48,-1.0,-0.0022030243519130794
recent_oos_2025H2_2026Apr,7296,7293,0.0046562514682630205,-5.057033229231306,-10.097033229231304,0.6907894736842105,0.9995888157894737,-4.882510304264721,-9.922343637598054,7293,a7s2m_F3_metrics_taker_divergence_48_3e1d185d9e88,a7s2m_F3_metrics_taker_divergence_48_3e1d185d9e88,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_24))",48,-1.0,-0.0022030243519130794
fresh_may_2026,505,456,0.00424794503741883,-0.6737526215376836,-0.9855859548710169,0.6174917491749176,0.902970297029703,-0.5886845399646607,-0.9006845399646607,456,a7s2m_F3_metrics_taker_divergence_48_3e1d185d9e88,a7s2m_F3_metrics_taker_divergence_48_3e1d185d9e88,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(ret_24))",48,-1.0,-0.0022030243519130794
train_2024,8774,8771,-0.0002989196322928836,-7.982550745299337,-14.39088407863267,0.7303776308791124,0.9996580806929565,-7.649108682104392,-14.056608682104393,8770,a7s2m_F3_metrics_taker_divergence_12_07a0b54b2991,a7s2m_F3_metrics_taker_divergence_12_07a0b54b2991,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(taker_imbalance))",12,-1.0,-0.0002989196322928836
validation_2025H1,4344,4343,-0.009182191477088457,-2.6310329834662936,-5.79169965013296,0.7275936157151627,0.9997697974217311,-2.4032461579310525,-5.564246157931054,4343,a7s2m_F3_metrics_taker_divergence_12_07a0b54b2991,a7s2m_F3_metrics_taker_divergence_12_07a0b54b2991,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(taker_imbalance))",12,-1.0,-0.0002989196322928836
recent_oos_2025H2_2026Apr,7296,7293,0.0008532710719538916,-5.494499325844874,-10.746332659178208,0.7198236476608186,0.9995888157894737,-5.545161092928175,-10.79682775959484,7293,a7s2m_F3_metrics_taker_divergence_12_07a0b54b2991,a7s2m_F3_metrics_taker_divergence_12_07a0b54b2991,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(taker_imbalance))",12,-1.0,-0.0002989196322928836
fresh_may_2026,505,492,0.007191994996873125,-0.6084157948548399,-0.95991579485484,0.696039603960396,0.9742574257425742,-0.556377631026149,-0.9080442976928156,492,a7s2m_F3_metrics_taker_divergence_12_07a0b54b2991,a7s2m_F3_metrics_taker_divergence_12_07a0b54b2991,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(taker_imbalance))",12,-1.0,-0.0002989196322928836
train_2024,8774,8771,-0.0019298205583910292,-8.856127888852189,-15.264461222185524,0.7303776308791124,0.9996580806929565,-8.142136201973177,-14.549636201973179,8770,a7s2m_F3_metrics_taker_divergence_24_0ed2fcfb1332,a7s2m_F3_metrics_taker_divergence_24_0ed2fcfb1332,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(taker_imbalance))",24,-1.0,-0.0019298205583910292
validation_2025H1,4344,4343,-0.002746586130717846,-3.0671741871137046,-6.227840853780371,0.7275936157151627,0.9997697974217311,-2.817379396594842,-5.978379396594843,4343,a7s2m_F3_metrics_taker_divergence_24_0ed2fcfb1332,a7s2m_F3_metrics_taker_divergence_24_0ed2fcfb1332,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(taker_imbalance))",24,-1.0,-0.0019298205583910292
recent_oos_2025H2_2026Apr,7296,7293,0.0013112983223369753,-5.7293033353303136,-10.981136668663648,0.7198236476608186,0.9995888157894737,-5.363902578896342,-10.615569245563009,7293,a7s2m_F3_metrics_taker_divergence_24_0ed2fcfb1332,a7s2m_F3_metrics_taker_divergence_24_0ed2fcfb1332,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(taker_imbalance))",24,-1.0,-0.0019298205583910292
fresh_may_2026,505,480,0.014569096547879004,-0.7854707970358286,-1.1278041303691617,0.677887788778878,0.9504950495049505,-0.7426281343018265,-1.0849614676351598,480,a7s2m_F3_metrics_taker_divergence_24_0ed2fcfb1332,a7s2m_F3_metrics_taker_divergence_24_0ed2fcfb1332,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(taker_imbalance))",24,-1.0,-0.0019298205583910292
train_2024,8774,8771,-0.0007801837653512915,-8.366977316271884,-14.775310649605217,0.7303776308791124,0.9996580806929565,-8.028544478945935,-14.436044478945938,8770,a7s2m_F3_metrics_taker_divergence_48_59ee09a1fab4,a7s2m_F3_metrics_taker_divergence_48_59ee09a1fab4,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(taker_imbalance))",48,-1.0,-0.0007801837653512915
validation_2025H1,4344,4343,-0.0034593963269396624,-3.3977635899311576,-6.558430256597824,0.7275936157151627,0.9997697974217311,-3.2281127771948737,-6.389112777194875,4343,a7s2m_F3_metrics_taker_divergence_48_59ee09a1fab4,a7s2m_F3_metrics_taker_divergence_48_59ee09a1fab4,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(taker_imbalance))",48,-1.0,-0.0007801837653512915
recent_oos_2025H2_2026Apr,7296,7293,-0.002132517146914474,-4.696228775946587,-9.948062109279919,0.7198236476608186,0.9995888157894737,-4.625817520074971,-9.877484186741636,7293,a7s2m_F3_metrics_taker_divergence_48_59ee09a1fab4,a7s2m_F3_metrics_taker_divergence_48_59ee09a1fab4,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(taker_imbalance))",48,-1.0,-0.0007801837653512915
fresh_may_2026,505,456,0.025503005766163746,-1.1083193081383869,-1.43215264147172,0.6412541254125413,0.902970297029703,-1.0531806273373188,-1.3770139606706522,456,a7s2m_F3_metrics_taker_divergence_48_59ee09a1fab4,a7s2m_F3_metrics_taker_divergence_48_59ee09a1fab4,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(open_interest_x_taker_imbalance),Rank(taker_imbalance))",48,-1.0,-0.0007801837653512915
train_2024,8774,8750,-0.00533992107809225,-3.752445707647291,-9.856112374313957,0.6956538256971355,0.9972646455436517,-3.1786347904836654,-9.281801457150332,8749,a7s2m_F3_metrics_taker_divergence_12_cd0591ccd5ce,a7s2m_F3_metrics_taker_divergence_12_cd0591ccd5ce,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_12))",12,-1.0,-0.00533992107809225
validation_2025H1,4344,4344,-0.0014135301479870274,-2.2518228783294036,-5.299489544996071,0.7015807243707797,1.0,-2.2975645818443065,-5.345064581844307,4344,a7s2m_F3_metrics_taker_divergence_12_cd0591ccd5ce,a7s2m_F3_metrics_taker_divergence_12_cd0591ccd5ce,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_12))",12,-1.0,-0.00533992107809225
recent_oos_2025H2_2026Apr,7296,7294,0.008201495608158032,-4.978491728786409,-10.057325062119743,0.6961120248538013,0.9997258771929824,-5.009643911032586,-10.088477244365919,7294,a7s2m_F3_metrics_taker_divergence_12_cd0591ccd5ce,a7s2m_F3_metrics_taker_divergence_12_cd0591ccd5ce,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_12))",12,-1.0,-0.00533992107809225
fresh_may_2026,505,492,-0.021945534140656066,-0.08422140959370576,-0.42805474292703916,0.680858085808581,0.9742574257425742,-0.11713880553743652,-0.4608054722041032,492,a7s2m_F3_metrics_taker_divergence_12_cd0591ccd5ce,a7s2m_F3_metrics_taker_divergence_12_cd0591ccd5ce,candidate,original,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_12))",12,-1.0,-0.00533992107809225
