candidate_id,parent_candidate_id,semantic_bucket,motif_bucket,generation_mode,expression,raw_inputs,source_max_tstat,source_replay_min_control_ratio,core_gate_status,authorizes_materialization,authorizes_numeric,authorizes_replay,authorizes_search,proposed_subgraph_id,canonical_expression,parse_status,registration_status,reject_reason,node_count,max_depth,field_count,operator_count,operator_path,preflight_rank
a7ffcore11e_2291e66a5117ddc85d,a7ffcore5_ff02da2fd4f0d8e0e9,open_interest_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(open_interest_change_24h,2)),Delta(open_interest_change_24h,32))",open_interest_change_24h,1.707619844328668,0.0893407150809041,requires_core2_registration,False,False,False,False,sgx_7a3399fde2410b6c8f,"Mul(ZScore(Mean(open_interest_change_24h,2)),Delta(open_interest_change_24h,32))",ok,approved_for_temp_registration,,8,4,1,4,Mul>ZScore>Mean>Delta,172
a7ffcore11e_249d2f15f6613eda70,a7ffcore5_d495bcdff277541a9d,open_interest_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Delta(open_interest_value_last,72),3)),Delta(open_interest_value_last,3))",open_interest_value_last,2.736388668918313,0.3753038929887415,requires_core2_registration,False,False,False,False,sgx_0601c20e7b84b7f096,"Mul(ZScore(Mean(Delta(open_interest_value_last,72),3)),Delta(open_interest_value_last,3))",ok,approved_for_temp_registration,,10,5,1,5,Mul>ZScore>Mean>Delta>Delta,173
a7ffcore11e_257afa7e820dbe7e16,a7ffcore5_d495bcdff277541a9d,open_interest_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Delta(open_interest_value_last,72),2)),Delta(open_interest_value_last,3))",open_interest_value_last,2.736388668918313,0.3753038929887415,requires_core2_registration,False,False,False,False,sgx_c13504cb0245aa03dd,"Mul(ZScore(Mean(Delta(open_interest_value_last,72),2)),Delta(open_interest_value_last,3))",ok,approved_for_temp_registration,,10,5,1,5,Mul>ZScore>Mean>Delta>Delta,174
a7ffcore11e_2c8106afb4557ed610,a7ffcore5_636578f5c6f8790d3d,open_interest_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Delta(open_interest_change_24h,72),3)),Delta(open_interest_change_24h,8))",open_interest_change_24h,1.394921493062458,0.1842406564612433,requires_core2_registration,False,False,False,False,sgx_20d7e222016529fa43,"Mul(ZScore(Mean(Delta(open_interest_change_24h,72),3)),Delta(open_interest_change_24h,8))",ok,approved_for_temp_registration,,10,5,1,5,Mul>ZScore>Mean>Delta>Delta,175
a7ffcore11e_2d13205540666b80ee,a7ffcore5_d495bcdff277541a9d,open_interest_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Delta(open_interest_value_last,72),4)),Delta(open_interest_value_last,48))",open_interest_value_last,2.736388668918313,0.3753038929887415,requires_core2_registration,False,False,False,False,sgx_4fcbb62db97f21b30a,"Mul(ZScore(Mean(Delta(open_interest_value_last,72),4)),Delta(open_interest_value_last,48))",ok,approved_for_temp_registration,,10,5,1,5,Mul>ZScore>Mean>Delta>Delta,176
a7ffcore11e_00be7384a5748c067d,a7ffcore5_6527a26f6a35191da1,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,96))",global_long_short_account_ratio_mean;open_interest_last,1.2097512310799838,0.091684112454337,requires_core2_registration,False,False,False,False,sgx_6991e0d7101267bf19,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,96))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,177
a7ffcore11e_0479a53abe29d8b423,a7ffcore5_24de13cbccf306e9bd,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,72))",open_interest_last;top_long_short_account_ratio_last,1.2411485322894171,0.6554232211014626,requires_core2_registration,False,False,False,False,sgx_2e35dc5549853adac0,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,72))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,178
a7ffcore11e_062d3626c922c10486,a7ffcore5_6527a26f6a35191da1,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,2))",global_long_short_account_ratio_mean;open_interest_last,1.2097512310799838,0.091684112454337,requires_core2_registration,False,False,False,False,sgx_e789bf2b514f01931a,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,2))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,179
a7ffcore11e_0645e71850908e893a,a7ffcore5_6527a26f6a35191da1,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,24))",global_long_short_account_ratio_mean;open_interest_last,1.2097512310799838,0.091684112454337,requires_core2_registration,False,False,False,False,sgx_876800bb2cf05ff2d2,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,24))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,180
a7ffcore11e_0c92d2de8de14dfa9b,a7ffcore5_6527a26f6a35191da1,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,8))",global_long_short_account_ratio_mean;open_interest_last,1.2097512310799838,0.091684112454337,requires_core2_registration,False,False,False,False,sgx_5b28fe760819ae151e,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,8))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,181
a7ffcore11e_1f36c1dcba2d435ade,a7ffcore5_24de13cbccf306e9bd,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,72))",open_interest_last;top_long_short_account_ratio_last,1.2411485322894171,0.6554232211014626,requires_core2_registration,False,False,False,False,sgx_cc270160585cf6f621,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,72))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,182
a7ffcore11e_24d118bdee2c46d2f8,a7ffcore5_24de13cbccf306e9bd,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,96))",open_interest_last;top_long_short_account_ratio_last,1.2411485322894171,0.6554232211014626,requires_core2_registration,False,False,False,False,sgx_d70de00d31f3785af7,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,96))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,183
a7ffcore11e_2589c8bd01327ba35c,a7ffcore5_24de13cbccf306e9bd,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,48))",open_interest_last;top_long_short_account_ratio_last,1.2411485322894171,0.6554232211014626,requires_core2_registration,False,False,False,False,sgx_81743b7bfce3a03c8a,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,48))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,184
a7ffcore11e_2dcf742d76e368c42c,a7ffcore5_6527a26f6a35191da1,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4)),Delta(global_long_short_account_ratio_mean,8))",global_long_short_account_ratio_mean;open_interest_last,1.2097512310799838,0.091684112454337,requires_core2_registration,False,False,False,False,sgx_de9c0e40c533b5d2bf,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4)),Delta(global_long_short_account_ratio_mean,8))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,185
a7ffcore11e_31ccb7f2f91aa7e9d2,a7ffcore5_6527a26f6a35191da1,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4)),Delta(global_long_short_account_ratio_mean,3))",global_long_short_account_ratio_mean;open_interest_last,1.2097512310799838,0.091684112454337,requires_core2_registration,False,False,False,False,sgx_b6359821b4f970ddc7,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4)),Delta(global_long_short_account_ratio_mean,3))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,186
a7ffcore11e_393e6f44827ee26050,a7ffcore5_6527a26f6a35191da1,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),3)),Delta(global_long_short_account_ratio_mean,16))",global_long_short_account_ratio_mean;open_interest_last,1.2097512310799838,0.091684112454337,requires_core2_registration,False,False,False,False,sgx_4ddf93c0f35e66d71e,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),3)),Delta(global_long_short_account_ratio_mean,16))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,187
a7ffcore11e_3a24520d5c00abc2a3,a7ffcore5_6527a26f6a35191da1,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4)),Delta(global_long_short_account_ratio_mean,24))",global_long_short_account_ratio_mean;open_interest_last,1.2097512310799838,0.091684112454337,requires_core2_registration,False,False,False,False,sgx_ac752b1cb86017b252,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4)),Delta(global_long_short_account_ratio_mean,24))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,188
a7ffcore11e_3a5ff4c4fdf2df5a9f,a7ffcore5_6527a26f6a35191da1,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,16))",global_long_short_account_ratio_mean;open_interest_last,1.2097512310799838,0.091684112454337,requires_core2_registration,False,False,False,False,sgx_0c2f1e287e627bd8f9,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,16))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,189
a7ffcore11e_3d9e16761833a9ac88,a7ffcore5_6527a26f6a35191da1,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),3)),Delta(global_long_short_account_ratio_mean,2))",global_long_short_account_ratio_mean;open_interest_last,1.2097512310799838,0.091684112454337,requires_core2_registration,False,False,False,False,sgx_d0648d4ee8e30af37a,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),3)),Delta(global_long_short_account_ratio_mean,2))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,190
a7ffcore11e_3dc03841a54085988b,a7ffcore5_24de13cbccf306e9bd,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,3))",open_interest_last;top_long_short_account_ratio_last,1.2411485322894171,0.6554232211014626,requires_core2_registration,False,False,False,False,sgx_235706e5efd3921a45,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,3))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,191
a7ffcore11e_3dead83a9e339fafe4,a7ffcore5_24de13cbccf306e9bd,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,2))",open_interest_last;top_long_short_account_ratio_last,1.2411485322894171,0.6554232211014626,requires_core2_registration,False,False,False,False,sgx_26bb5d6e748fbfd212,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,2))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,192
a7ffcore11e_420e99b8a278dc4c8e,a7ffcore5_6527a26f6a35191da1,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4)),Delta(global_long_short_account_ratio_mean,72))",global_long_short_account_ratio_mean;open_interest_last,1.2097512310799838,0.091684112454337,requires_core2_registration,False,False,False,False,sgx_6d0b37608d76d9086b,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4)),Delta(global_long_short_account_ratio_mean,72))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,193
a7ffcore11e_45c8c5bf57c2d17bea,a7ffcore5_6527a26f6a35191da1,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,72))",global_long_short_account_ratio_mean;open_interest_last,1.2097512310799838,0.091684112454337,requires_core2_registration,False,False,False,False,sgx_f4b32fb12a1f1dae1d,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,72))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,194
a7ffcore11e_47b0b5c87258e63fb8,a7ffcore5_24de13cbccf306e9bd,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,12))",open_interest_last;top_long_short_account_ratio_last,1.2411485322894171,0.6554232211014626,requires_core2_registration,False,False,False,False,sgx_22f33c50b9e0cdef43,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,12))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,195
a7ffcore11e_4831794c3f43dcc5d1,a7ffcore5_6527a26f6a35191da1,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),3)),Delta(global_long_short_account_ratio_mean,12))",global_long_short_account_ratio_mean;open_interest_last,1.2097512310799838,0.091684112454337,requires_core2_registration,False,False,False,False,sgx_5733646d338a678862,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),3)),Delta(global_long_short_account_ratio_mean,12))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,196
a7ffcore11e_498cf2fdb232c85d26,a7ffcore5_24de13cbccf306e9bd,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,32))",open_interest_last;top_long_short_account_ratio_last,1.2411485322894171,0.6554232211014626,requires_core2_registration,False,False,False,False,sgx_d5e047159b734dc721,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,32))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,197
a7ffcore11e_4ac223cae4b9efeb70,a7ffcore5_24de13cbccf306e9bd,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,2))",open_interest_last;top_long_short_account_ratio_last,1.2411485322894171,0.6554232211014626,requires_core2_registration,False,False,False,False,sgx_91ef65b0a442607cfa,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,2))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,198
a7ffcore11e_4c3d00558447cd47dd,a7ffcore5_6527a26f6a35191da1,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4)),Delta(global_long_short_account_ratio_mean,16))",global_long_short_account_ratio_mean;open_interest_last,1.2097512310799838,0.091684112454337,requires_core2_registration,False,False,False,False,sgx_ac1c63fcd34de3feee,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4)),Delta(global_long_short_account_ratio_mean,16))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,199
a7ffcore11e_4eb3d22fbf77328491,a7ffcore5_24de13cbccf306e9bd,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,12))",open_interest_last;top_long_short_account_ratio_last,1.2411485322894171,0.6554232211014626,requires_core2_registration,False,False,False,False,sgx_718ac6c9c058f70a32,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,12))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,200
a7ffcore11e_54958f0f97f2e30667,a7ffcore5_24de13cbccf306e9bd,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,3))",open_interest_last;top_long_short_account_ratio_last,1.2411485322894171,0.6554232211014626,requires_core2_registration,False,False,False,False,sgx_87311a6617d962e26d,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,3))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,201
a7ffcore11e_55b15e2549d259e1de,a7ffcore5_24de13cbccf306e9bd,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,8))",open_interest_last;top_long_short_account_ratio_last,1.2411485322894171,0.6554232211014626,requires_core2_registration,False,False,False,False,sgx_54e46cefebc20cc382,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,8))",ok,approved_for_temp_registration,,16,7,2,9,Mul>ZScore>Mean>Sub>CSRank>Mean>CSRank>Delta>Delta,202
