subgraph_id,expression,raw_inputs,candidate_roles,semantic_pairs,motifs,formula_gen_gate
sg_1ccc28a7e0d1f673,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(realized_vol_168h,8))))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only
sg_1cce2221102c670e,"Mean(Mul(Delta(trade_count,4),ZScore(Mean(age_x_volatility,4))),4)",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,diagnostic_or_repair_root_only
sg_1cd5c02d246ef542,"Mul(Delta(Delta(taker_buy_quote_volume,24),4),ZScore(Mean(open_interest_last,24)))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,diagnostic_or_repair_root_only
sg_1cd9041ee15921d2,"SafeDiv(Mean(open_interest_last,4),Abs(ZScore(Mean(top_long_short_account_ratio_last,24))))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,diagnostic_or_repair_root_only
sg_1ce1afc5c8acf410,"SafeDiv(ZScore(Mean(taker_buy_quote_volume,4)),Abs(ZScore(Mean(mark_low,8))))",mark_low;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,diagnostic_or_repair_root_only
sg_1ce522deafeba02c,"Mul(Sub(CSRank(Delta(open_interest_last,8)),CSRank(global_long_short_account_ratio_mean)),Sign(global_long_short_account_ratio_mean))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,diagnostic_or_repair_root_only
sg_1cf23f6cb03c322f,"Mean(Mul(Delta(trade_count,24),Delta(trade_high,4)),4)",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,diagnostic_or_repair_root_only
sg_1cfbcb8692846009,"Mul(Delta(taker_buy_quote_volume,8),Sign(ZScore(Mean(open_interest_value_last,4))))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,diagnostic_or_repair_root_only
sg_1d084ba10feda2f8,"Sub(CSRank(Mean(trade_count,4)),CSRank(Delta(realized_vol_168h,4)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,diagnostic_or_repair_root_only
sg_1d0a849650391aeb,"Mean(Mul(Mean(trade_count,24),ZScore(Mean(age_x_volatility,4))),4)",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,diagnostic_or_repair_root_only
sg_1d0be626b8ccf841,"Mul(Delta(ZScore(Mean(open_interest_last,8)),24),Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(trade_return_24h)))",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_1d1d1efca6c5cd56,"Mul(Neg(ZScore(Delta(open_interest_mean,24))),Sign(ZScore(Mean(trade_close,8))))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_1d1f5e4748f3cb12,"SafeDiv(ZScore(Mean(open_interest_last,4)),Abs(Delta(global_long_short_account_ratio_mean,8)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,diagnostic_or_repair_root_only
sg_1d2653b6cfbc2508,"Mul(taker_buy_quote_volume,Sign(index_close))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only
sg_1d32fb4c3cdf113f,"Mul(taker_buy_quote_volume,Sign(Delta(index_close,24)))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only
sg_1d37839efb2c76c6,"Mul(Delta(Mean(taker_buy_quote_volume,24),4),ZScore(open_interest_mean))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,diagnostic_or_repair_root_only
sg_1d3b53aa95266b29,"Mul(Mean(taker_buy_quote_volume,4),Sign(ZScore(Mean(open_interest_value_mean,24))))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,diagnostic_or_repair_root_only
sg_1d42aa324ac85325,"Mean(Mul(taker_buy_quote_volume,Delta(open_interest_value_mean,24)),4)",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_1d4e3e82c716113a,"Mean(Mul(Mean(open_interest_last,8),ZScore(Mean(global_long_short_account_ratio_last,8))),4)",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,diagnostic_or_repair_root_only
sg_1d5916d04d9d52b1,"Mul(Delta(Delta(open_interest_last,24),24),Sub(CSRank(Delta(open_interest_last,24)),CSRank(Mean(global_long_short_account_ratio_mean,24))))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_1d59214c4188147e,"Mul(Neg(ZScore(Delta(open_interest_last,4))),Sign(Delta(trade_return_1h,4)))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_1d682c8ff25410c5,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(Mean(open_interest_value_last,8),24))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only
sg_1d73a0e96dc75358,"Mul(Delta(taker_buy_quote_volume,24),Sign(Mean(mark_high,8)))",mark_high;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only
sg_1d76ec229a933419,"Mean(Mul(Delta(taker_buy_quote_volume,8),Delta(open_interest_last,4)),4)",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_1d7f660c2fc3c3ec,"SafeDiv(taker_buy_quote_volume,Abs(ZScore(Mean(open_interest_mean,8))))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,diagnostic_or_repair_root_only
sg_1d878b6f062f5449,"Mul(Delta(Mean(taker_buy_quote_volume,4),4),ZScore(Mean(mark_low,4)))",mark_low;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_1d90d930999d7f69,"Mean(Mul(ZScore(Mean(open_interest_last,4)),ZScore(Mean(trade_return_24h,4))),4)",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,diagnostic_or_repair_root_only
sg_1d95d68f8b0c7a33,"Mul(Delta(Delta(open_interest_mean,8),24),Sub(CSRank(Delta(open_interest_mean,8)),CSRank(ZScore(Mean(trade_close,8)))))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_1da05067c6593f42,"Mul(Neg(ZScore(ZScore(Mean(trade_count,24)))),Sign(Mean(trade_low,4)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_1daf724ee18d296c,"Mul(Neg(ZScore(Delta(open_interest_last,24))),Sign(Delta(trade_close,24)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_1dbc58c3fb1228ee,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,8)),4),ZScore(Mean(index_close,8)))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_1dbe2d0568fd0c1f,"Mean(Mul(taker_buy_quote_volume,Mean(open_interest_mean,8)),4)",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_1dcc839604123e16,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,4)),4),ZScore(Delta(mark_high,4)))",mark_high;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_1dd9117709194e35,"Mul(Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(Mean(global_long_short_account_ratio_last,8))),Sign(Mean(global_long_short_account_ratio_last,8)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,diagnostic_or_repair_root_only
sg_1de405c1b1279982,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,4)),ZScore(Mean(mark_index_basis_bps,4))),4)",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,diagnostic_or_repair_root_only
sg_1de673feac9945d6,"Mul(Sub(CSRank(Mean(open_interest_last,24)),CSRank(Mean(top_long_short_account_ratio_last,8))),Sign(Mean(top_long_short_account_ratio_last,8)))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,diagnostic_or_repair_root_only
sg_1df42517ce0234c7,"Mul(Neg(ZScore(Mean(open_interest_last,4))),Sign(Mean(trade_close,24)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_1dfdf54059f5528e,"Mean(Mul(Mean(taker_buy_quote_volume,24),ZScore(Mean(mark_close,8))),4)",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,diagnostic_or_repair_root_only
sg_1e1bbb9c9e560adf,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(ZScore(Mean(open_interest_last,8))))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,diagnostic_or_repair_root_only
sg_1e221c24aefc996a,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Sign(ZScore(Mean(index_close,4))))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only
sg_1e27f0ac772c391d,"Mul(Delta(Mean(taker_buy_quote_volume,24),4),ZScore(Delta(mark_close,4)))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_1e35615aeb4b8fb2,"SafeDiv(Mean(taker_buy_quote_volume,24),Abs(ZScore(Mean(open_interest_value_last,8))))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,diagnostic_or_repair_root_only
sg_1e3944ffb80000ad,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,4)),4),ZScore(Delta(open_interest_mean,24)))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,diagnostic_or_repair_root_only
sg_1e3ab385cb5cd5b0,"Mul(Neg(ZScore(Mean(trade_count,8))),Sign(ZScore(Mean(realized_vol_168h,8))))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_1e45b3e17629efaf,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(ZScore(Mean(top_long_short_account_ratio_last,24)))))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_1e5cccf3ceffff67,"Mul(Neg(ZScore(Mean(trade_count,4))),Sign(Mean(trade_high,24)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_1e684ae7df2f3437,"Mul(Delta(Mean(open_interest_last,8),24),Sub(CSRank(Mean(open_interest_last,8)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,8)))))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_1e6869234fbb2467,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(trade_high)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only
sg_1e6b3de1c4d84d23,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(Mean(open_interest_last,4),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only
sg_1e77bbe4888deab1,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(Delta(open_interest_mean,4),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only
sg_1e7bb19cf4c19b63,"Mul(Neg(ZScore(Delta(open_interest_last,8))),Sign(Mean(trade_close,24)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_1e81176704d2b1a8,"Mul(Sub(CSRank(Mean(open_interest_last,8)),CSRank(ZScore(Mean(global_long_short_account_ratio_last,24)))),Sign(ZScore(Mean(global_long_short_account_ratio_last,24))))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,diagnostic_or_repair_root_only
sg_1e82bf7bba96000b,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(ZScore(Mean(top_long_short_account_ratio_last,4)))))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_1e88229c8eaa5bc9,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,8)),4),ZScore(ZScore(Mean(open_interest_last,4))))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,diagnostic_or_repair_root_only
sg_1e889c8361fcf1ef,"Sub(CSRank(ZScore(Mean(trade_count,4))),CSRank(Mean(realized_vol_168h,24)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,diagnostic_or_repair_root_only
sg_1e90af7c560f274c,"Mean(Mul(ZScore(Mean(open_interest_last,24)),Mean(global_long_short_account_ratio_last,8)),4)",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,diagnostic_or_repair_root_only
sg_1e9a090f24fdd475,"Mean(Mul(Mean(taker_buy_quote_volume,4),Mean(index_close,8)),4)",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,diagnostic_or_repair_root_only
sg_1ea5b4b6f8093a70,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(ZScore(Mean(top_long_short_account_ratio_mean,8)))))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_1eb0380a381eb0ee,"Mul(Neg(ZScore(trade_count)),Sign(Delta(realized_vol_168h,8)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_1eb0480b159d017b,"Mul(Delta(ZScore(Mean(open_interest_mean,4)),24),Sub(CSRank(ZScore(Mean(open_interest_mean,4))),CSRank(Delta(trade_close,8))))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_1eb252cd212d21a4,"SafeDiv(open_interest_last,Abs(top_long_short_account_ratio_last))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,diagnostic_or_repair_root_only
sg_1ebd94f96dda6fa9,"SafeDiv(trade_count,Abs(ZScore(Mean(trade_low,4))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only
sg_1ed36b5269861d7b,"Mul(Neg(ZScore(ZScore(Mean(open_interest_last,4)))),Sign(trade_return_24h))",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_1ed957d6f6c07d72,"Mean(Mul(Mean(open_interest_last,24),Delta(top_long_short_account_ratio_last,24)),4)",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,diagnostic_or_repair_root_only
sg_1ee2cfed09a8f6b0,"Mul(Delta(taker_buy_quote_volume,4),Sign(Delta(mark_low,4)))",mark_low;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only
sg_1eef3bc050c930c5,"Mean(Mul(Delta(trade_count,4),Delta(trade_low,8)),4)",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,diagnostic_or_repair_root_only
sg_1ef2631bd69d271b,"Mul(Delta(Mean(open_interest_mean,4),24),Sub(CSRank(Mean(open_interest_mean,4)),CSRank(Delta(trade_return_1h,24))))",open_interest_mean;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_1ef43290a819d52b,"Mean(Mul(Delta(taker_buy_quote_volume,4),Mean(open_interest_value_mean,8)),4)",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_1efa05e19347bab5,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(ZScore(Mean(trade_high,4)))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only
sg_1efe58bca8eb1e53,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Mean(age_x_volatility,24))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only
sg_1f05ffb3990bd336,"Mean(Mul(Delta(open_interest_mean,8),Mean(trade_close,4)),4)",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,diagnostic_or_repair_root_only
sg_1f06515d77df7d19,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,8)),Mean(open_interest_last,24)),4)",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_1f0f2a4e5f46a9cc,"Mul(Delta(Mean(taker_buy_quote_volume,24),4),ZScore(ZScore(Mean(mark_index_basis_bps,8))))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_1f270c8936a50a86,"Mean(Mul(Mean(trade_count,4),ZScore(Mean(realized_vol_168h,8))),4)",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,diagnostic_or_repair_root_only
sg_1f2bb8a4b55ab6b8,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(Mean(mark_close,4)))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,diagnostic_or_repair_root_only
sg_1f30975b5465c2c0,"SafeDiv(Mean(taker_buy_quote_volume,24),Abs(ZScore(Mean(mark_index_basis_bps,24))))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,diagnostic_or_repair_root_only
sg_1f34f5c302e75cf3,"Mul(Neg(ZScore(Mean(trade_count,4))),Sign(Mean(realized_vol_168h,4)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_1f35d2fe3a699a0e,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(ZScore(Mean(mark_low,4))))",mark_low;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,diagnostic_or_repair_root_only
