subgraph_id,subgraph_kind,expression,raw_inputs,candidate_roles,semantic_pairs,motifs,formula_gen_gate,pit_policy,role_policy
sg_47b220713b4ef152,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,24)),Mean(trade_return_24h,24))",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_47c0f2581ad826f7,typed_interaction_subgraph,"Mul(ZScore(Mean(trade_count,4)),Mean(realized_vol_168h,24))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_47cbf1439f4a58f1,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,4)),ZScore(Mean(top_long_short_account_ratio_last,8)))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_47fa34b1e62bc5c0,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,4)),Delta(trade_close,24))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_47fc5b7ebef1d435,typed_interaction_subgraph,"Mul(Delta(open_interest_mean,8),Mean(trade_return_1h,4))",open_interest_mean;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_47fe39058078a218,typed_interaction_subgraph,"Mul(Mean(trade_count,8),realized_vol_168h)",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_48200e46e9a1205c,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,8)),Delta(global_long_short_account_ratio_mean,8))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_48761fc500c4b908,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_mean,8)),Delta(trade_close,8))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_48d9732e4cd50586,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,24)),Delta(trade_return_1h,24))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_48e38e91f75c4767,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,4),Delta(mark_close,24))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_48ef1c3defe56bce,typed_interaction_subgraph,"Mul(Mean(open_interest_last,8),ZScore(Mean(top_long_short_account_ratio_mean,8)))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_48efe1672322838f,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,4),Mean(open_interest_value_mean,4))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_48fa8d52cb8db84d,typed_interaction_subgraph,"Mul(open_interest_last,ZScore(Mean(top_long_short_account_ratio_mean,24)))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4921b16f7fb43df7,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),ZScore(Mean(open_interest_last,4)))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_496a3508aa399a27,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),ZScore(Mean(mark_low,24)))",mark_low;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_49ac015000e83488,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),ZScore(Mean(mark_high,4)))",mark_high;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_49b46f20988761e5,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,4),Mean(mark_high,8))",mark_high;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_49b80f21e767a5cb,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,4)),Delta(trade_return_24h,24))",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_49da67d7e557afa5,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,24),Mean(open_interest_value_last,24))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_49ff68ffd46b096e,typed_interaction_subgraph,"Mul(ZScore(Mean(trade_count,8)),Mean(trade_low,4))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4a1d915a44b69359,typed_interaction_subgraph,"Mul(Mean(open_interest_last,4),ZScore(Mean(top_long_short_account_ratio_last,4)))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4a34eae6a2714d8d,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,24),ZScore(Mean(mark_close,4)))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4a799017049f8d72,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,8),Delta(mark_close,8))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4a81d4fd2708e7b5,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,8),Delta(open_interest_mean,4))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4b1034e2a515d652,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,8)),ZScore(Mean(global_long_short_account_ratio_last,4)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4b3f76b49d8d4fb1,typed_interaction_subgraph,"Mul(Mean(open_interest_last,24),ZScore(Mean(trade_close,4)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4b51858b6d4fd9fa,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,4)),Mean(trade_return_24h,24))",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4b5d34a7c2fd82e7,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,4),Delta(open_interest_value_mean,4))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4b651ea5498a3021,typed_interaction_subgraph,"Mul(Delta(trade_count,8),realized_vol_168h)",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4b7667c0b7a79d4e,typed_interaction_subgraph,"Mul(ZScore(Mean(trade_count,8)),ZScore(Mean(trade_high,24)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4b77e353270448b3,typed_interaction_subgraph,"Mul(Mean(trade_count,24),ZScore(Mean(age_x_volatility,24)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4bf0b14ee0a7d3d5,typed_interaction_subgraph,"Mul(Delta(trade_count,4),Mean(age_x_volatility,4))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4c4fc2a2ac93951d,typed_interaction_subgraph,"Mul(taker_buy_quote_volume,Mean(index_close,4))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4c5095f840f0f3d3,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,4),Mean(mark_low,8))",mark_low;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4cb7e4d7af1f34e6,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,4)),ZScore(Mean(top_long_short_account_ratio_mean,4)))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4cbc076f028202fe,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,8),Delta(open_interest_last,24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4cdd764ebc7b607e,typed_interaction_subgraph,"Mul(Delta(open_interest_mean,8),Delta(trade_close,24))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4d1eefc5de8a479a,typed_interaction_subgraph,"Mul(ZScore(Mean(trade_count,8)),Mean(age_x_volatility,4))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4d22f50e8a5e0b75,typed_interaction_subgraph,"Mul(Mean(trade_count,4),Mean(realized_vol_168h,4))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4d53a6d134b92605,typed_interaction_subgraph,"Mul(Delta(trade_count,4),Delta(realized_vol_168h,24))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4d6a2fcfe36c594c,typed_interaction_subgraph,"Mul(Mean(trade_count,24),Mean(trade_high,24))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4d7049b28c57102b,typed_interaction_subgraph,"Mul(Delta(trade_count,4),Delta(age_x_volatility,24))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4d9c0a39b41a93a4,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,8)),Mean(trade_return_1h,8))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4dad996acd5cfdcb,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(index_close,8))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4dcf6bb642d0e865,typed_interaction_subgraph,"Mul(ZScore(Mean(trade_count,24)),age_x_volatility)",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4df3548ebb02ac47,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),ZScore(Mean(mark_low,8)))",mark_low;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4dfd764f3d425a83,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,4),ZScore(Mean(mark_close,8)))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4e47e4191dde651d,typed_interaction_subgraph,"Mul(Delta(open_interest_last,4),Mean(trade_return_1h,8))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4ed6209cb4bfadd5,typed_interaction_subgraph,"Mul(Delta(trade_count,4),Delta(age_x_volatility,4))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4edcb82819e4fd75,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,8)),Mean(trade_close,4))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4ee16f37f32b9e7a,typed_interaction_subgraph,"Mul(Delta(open_interest_last,4),Mean(trade_return_24h,24))",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4f0d6038977eba4d,typed_interaction_subgraph,"Mul(Delta(trade_count,8),ZScore(Mean(trade_low,4)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4f1283e197a21f00,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,4),Delta(mark_low,24))",mark_low;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4f6bf0d5f07d84e9,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(open_interest_mean,4))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_4f70c57ffc790417,typed_interaction_subgraph,"Mul(Mean(trade_count,8),Mean(trade_low,4))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
