split,rows,active_hours,mean_ic,net_sum_10bps,net_sum_20bps,lag1_net_sum_10bps,turnover_mean,gross_exposure_mean,candidate_id,base_candidate_id,object_type,control_mode,lane,production_family,expression,horizon,orientation,base_train_ic
validation_2025H1,4344,4344,0.03429535473734374,-2.6134318897005695,-3.880098556367234,-2.741674398662971,0.29158993247391035,1.0,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4460d86335bc__ctrl_sign_flip_d0559b044061,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4460d86335bc,control,sign_flip,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(premium_index))",48,-1.0,
recent_oos_2025H2_2026Apr,7296,7294,0.007619060402169856,-2.8507019536653875,-4.719868620332055,-2.748722545945717,0.25619060672514615,0.9997258771929824,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4460d86335bc__ctrl_sign_flip_d0559b044061,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4460d86335bc,control,sign_flip,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(premium_index))",48,-1.0,
fresh_may_2026,505,456,0.04373456625390126,-0.8381667320604206,-0.9353333987270872,-0.8280146149943366,0.1924092409240924,0.902970297029703,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4460d86335bc__ctrl_sign_flip_d0559b044061,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4460d86335bc,control,sign_flip,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(premium_index))",48,-1.0,
train_2024,8784,8751,-0.0030760703619046722,-5.6419122091859695,-12.21291220918597,-5.573143009529972,0.7480646630236795,0.9962431693989071,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c__ctrl_row_shuffle_042bd5742150,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c,control,row_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",24,-1.0,
validation_2025H1,4344,4344,0.0035366273671617,-4.935086271953762,-8.175586271953762,-4.875142085979253,0.7459714548802947,1.0,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c__ctrl_row_shuffle_042bd5742150,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c,control,row_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",24,-1.0,
recent_oos_2025H2_2026Apr,7296,7294,-0.0012233582375376325,-5.827222652345921,-11.307389319012588,-5.697165525566184,0.7511193347953217,0.9997258771929824,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c__ctrl_row_shuffle_042bd5742150,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c,control,row_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",24,-1.0,
fresh_may_2026,505,480,-0.024432941803435953,-0.1055342549153989,-0.46703425491539896,-0.13969819699185418,0.7158415841584158,0.9504950495049505,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c__ctrl_row_shuffle_042bd5742150,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c,control,row_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",24,-1.0,
train_2024,8784,8760,-0.0026947087845722445,-7.962108520316307,-14.296108520316308,-7.839667433323667,0.7210837887067395,0.9972677595628415,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c__ctrl_time_shuffle_1c71ce81b71c,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c,control,time_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",24,-1.0,
validation_2025H1,4344,4335,0.00042902731669679884,-3.2086828496642474,-6.344016182997581,-3.0720596714499795,0.7217618170656844,0.9979281767955801,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c__ctrl_time_shuffle_1c71ce81b71c,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c,control,time_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",24,-1.0,
recent_oos_2025H2_2026Apr,7296,7283,-0.006144231170342838,-3.8181879589455185,-9.072854625612184,-3.844566767836552,0.7202119883040935,0.9982182017543859,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c__ctrl_time_shuffle_1c71ce81b71c,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c,control,time_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",24,-1.0,
fresh_may_2026,505,479,0.022666927960445577,-0.38415021334841426,-0.7348168800150809,-0.3778293253958634,0.6943894389438944,0.9485148514851485,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c__ctrl_time_shuffle_1c71ce81b71c,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c,control,time_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",24,-1.0,
train_2024,8784,8717,-0.0036275198537211862,-4.328076803894587,-5.434576803894585,-4.437652340341629,0.1259676684881603,0.9923724954462659,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c__ctrl_wrong_lag_1a78c8cb89f8,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c,control,wrong_lag,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",24,-1.0,
validation_2025H1,4344,4344,-0.029392580749567042,1.4296887946362562,0.7646887946362559,1.372572160035062,0.15308471454880296,1.0,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c__ctrl_wrong_lag_1a78c8cb89f8,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c,control,wrong_lag,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",24,-1.0,
recent_oos_2025H2_2026Apr,7296,7292,-0.01566054734844919,-0.15519091835503418,-1.0433575850217007,-0.25706958342398534,0.12173336988304093,0.9994517543859649,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c__ctrl_wrong_lag_1a78c8cb89f8,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c,control,wrong_lag,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",24,-1.0,
fresh_may_2026,505,480,-0.028866717381831903,0.7453373014123463,0.6966706347456796,0.6918427054129541,0.09636963696369637,0.9504950495049505,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c__ctrl_wrong_lag_1a78c8cb89f8,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c,control,wrong_lag,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",24,-1.0,
train_2024,8784,8751,0.004000256575006302,1.8086850205824905,0.6980183539158227,1.2046376702271302,0.12644201578627806,0.9962431693989071,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c__ctrl_sign_flip_04808d8008ed,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c,control,sign_flip,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",24,-1.0,
validation_2025H1,4344,4344,0.032927764791852894,-1.0798722402799161,-1.7447055736132508,-1.271360353421371,0.15304634745242482,1.0,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c__ctrl_sign_flip_04808d8008ed,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c,control,sign_flip,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",24,-1.0,
recent_oos_2025H2_2026Apr,7296,7294,0.020329491186714427,-2.0853073217539855,-2.970640655087319,-2.219211371295026,0.12134502923976608,0.9997258771929824,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c__ctrl_sign_flip_04808d8008ed,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c,control,sign_flip,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",24,-1.0,
fresh_may_2026,505,480,0.05811462310681728,-1.236809508677827,-1.2849761753444937,-1.2646235342150638,0.09537953795379536,0.9504950495049505,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c__ctrl_sign_flip_04808d8008ed,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_913d2346106c,control,sign_flip,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",24,-1.0,
train_2024,8784,8751,-0.0018779072601492605,-5.4337595939234085,-12.037259593923409,-5.450191712371082,0.7517645719489982,0.9962431693989071,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa__ctrl_row_shuffle_5e66cb2bdb8f,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa,control,row_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,-1.0,
validation_2025H1,4344,4344,-0.0036301175803937925,-3.1183230764093044,-6.3818230764093045,-2.985434621669884,0.7512661141804788,1.0,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa__ctrl_row_shuffle_5e66cb2bdb8f,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa,control,row_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,-1.0,
recent_oos_2025H2_2026Apr,7296,7294,-0.0005857865742702204,-4.953997478923741,-10.433997478923741,-4.978902226143697,0.7510964912280702,0.9997258771929824,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa__ctrl_row_shuffle_5e66cb2bdb8f,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa,control,row_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,-1.0,
fresh_may_2026,505,456,0.010152128573181273,-0.16337082780027323,-0.5077041611336066,-0.13878236627759702,0.681848184818482,0.902970297029703,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa__ctrl_row_shuffle_5e66cb2bdb8f,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa,control,row_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,-1.0,
train_2024,8784,8756,0.0021483769770659195,-8.355100616461094,-14.68076728312776,-8.723817967382669,0.7201350941105039,0.9968123861566485,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa__ctrl_time_shuffle_ad69f77e8edb,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa,control,time_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,-1.0,
validation_2025H1,4344,4337,0.001339909801980384,-3.607106070205544,-6.767606070205544,-3.890427560173947,0.7275552486187845,0.9983885819521179,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa__ctrl_time_shuffle_ad69f77e8edb,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa,control,time_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,-1.0,
recent_oos_2025H2_2026Apr,7296,7284,0.002727503139364804,-5.326754383095847,-10.572921049762513,-5.3704824784655285,0.719046966374269,0.9983552631578947,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa__ctrl_time_shuffle_ad69f77e8edb,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa,control,time_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,-1.0,
fresh_may_2026,505,456,-0.007759784075573432,-0.0514771550221193,-0.3764771550221194,-0.10776495616411136,0.6435643564356436,0.9029702970297029,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa__ctrl_time_shuffle_ad69f77e8edb,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa,control,time_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,-1.0,
train_2024,8784,8717,7.220037046816845e-05,-4.438992149227625,-5.545492149227627,-4.206491052579977,0.1259676684881603,0.9923724954462659,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa__ctrl_wrong_lag_972e8cd23985,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa,control,wrong_lag,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,-1.0,
validation_2025H1,4344,4344,-0.030887390694020495,2.233761951212894,1.5687619512128936,2.108249297956537,0.15308471454880296,1.0,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa__ctrl_wrong_lag_972e8cd23985,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa,control,wrong_lag,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,-1.0,
recent_oos_2025H2_2026Apr,7296,7292,-0.01711234459451678,0.1694368346807984,-0.7187298319858688,-0.06833223175103376,0.12173336988304093,0.9994517543859649,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa__ctrl_wrong_lag_972e8cd23985,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa,control,wrong_lag,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,-1.0,
fresh_may_2026,505,456,-0.03700466200466188,1.5066881835331956,1.4598548501998623,1.511309339875868,0.09273927392739273,0.902970297029703,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa__ctrl_wrong_lag_972e8cd23985,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa,control,wrong_lag,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,-1.0,
train_2024,8784,8751,0.003311509653641997,4.52451164304464,3.4138449763779715,3.998681725513247,0.12644201578627806,0.9962431693989071,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa__ctrl_sign_flip_ff80f223de54,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa,control,sign_flip,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,-1.0,
validation_2025H1,4344,4344,0.0451519015054927,-3.7030479855759864,-4.36788131890932,-3.8065779437767744,0.15304634745242482,1.0,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa__ctrl_sign_flip_ff80f223de54,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa,control,sign_flip,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,-1.0,
recent_oos_2025H2_2026Apr,7296,7294,0.017807528364150275,-2.6325476589546986,-3.5178809922880308,-2.6590630479843402,0.12134502923976608,0.9997258771929824,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa__ctrl_sign_flip_ff80f223de54,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa,control,sign_flip,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,-1.0,
fresh_may_2026,505,456,0.05232486811434198,-1.7022945567251349,-1.7484612233918018,-1.670237713798079,0.0914191419141914,0.902970297029703,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa__ctrl_sign_flip_ff80f223de54,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_4112f44688aa,control,sign_flip,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,-1.0,
train_2024,8784,8750,9.42412538763246e-05,-8.447283979795067,-15.0026173131284,-8.590317468757746,0.7462811171827565,0.9961293260473588,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_4b6b7815e022__ctrl_row_shuffle_dc4a820be552,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_4b6b7815e022,control,row_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(ret_24))",24,-1.0,
validation_2025H1,4344,4344,-0.0022552849087005417,-2.6769971358576474,-5.9386638025243155,-2.362056821274537,0.7508440761203192,1.0,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_4b6b7815e022__ctrl_row_shuffle_dc4a820be552,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_4b6b7815e022,control,row_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(ret_24))",24,-1.0,
recent_oos_2025H2_2026Apr,7296,7294,-0.00494467061113079,-5.045085978642156,-10.481252645308821,-4.587212027044919,0.7450886330409356,0.9997258771929824,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_4b6b7815e022__ctrl_row_shuffle_dc4a820be552,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_4b6b7815e022,control,row_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(ret_24))",24,-1.0,
fresh_may_2026,505,480,-0.023419455033846185,-0.2225505145525774,-0.5872171812192442,-0.19921905443205387,0.722112211221122,0.9504950495049505,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_4b6b7815e022__ctrl_row_shuffle_dc4a820be552,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_24_4b6b7815e022,control,row_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(ret_24))",24,-1.0,
